David	B	David	http://dbpedia.org/resource/David_Beckham	David
and				
Victoria	B	Victoria	http://dbpedia.org/resource/Victoria_Beckham	Victoria_(Australia)
named				
their				
children				
Brooklyn				Brooklyn
,				
Romeo				Romeo_(disambiguation)
,				
Cruz				Cruz_(disambiguation)
,				
and				
Harper				Harper_(disambiguation)
Seven				
.				
				
David	B	David	http://dbpedia.org/resource/David_Beckham	David
and				
Victoria	B	Victoria	http://dbpedia.org/resource/Victoria_Beckham	Victoria_(disambiguation)
added				
spice				
to				
their				
marriage				
.				
				
Tiger	B	Tiger	http://dbpedia.org/resource/Tiger_Woods	Tiger_(disambiguation)
was				
lost				
in				
the				
woods				
when				
he				
got				
divorced				
from				
Elin	B	Elin	http://dbpedia.org/resource/Elin_Nordegren	Elin_Nordegren
.				
				
Tiger	B	Tiger	http://dbpedia.org/resource/Tiger_Woods	
lost				
the				
US	B	US_Open	http://dbpedia.org/resource/U.S._Open_(golf)	US_Open_(tennis)
Open	I	US_Open	http://dbpedia.org/resource/U.S._Open_(golf)	US_Open_(tennis)
.				
				
Madonna	B	Madonna	http://dbpedia.org/resource/Madonna_(entertainer)	Madonna_(entertainer)
played				
Eva	B	Eva	http://dbpedia.org/resource/Eva_Peron	Eva_(disambiguation)
and				
was				
seen				
with				
Carlos	B	Carlos	http://dbpedia.org/resource/Carlos_Leon	Carlos_(disambiguation)
.				
				
In				
this				
musical				
,				
Madonna	B	Madonna	http://dbpedia.org/resource/Madonna_(entertainer)	Madonna_(entertainer)
played				
the				
role				
of				
the				
First	B	First_Lady	http://dbpedia.org/resource/First_Lady_of_Argentina	First_Lady
Lady	I	First_Lady	http://dbpedia.org/resource/First_Lady_of_Argentina	First_Lady
.				
				
Angelina	B	Angelina	http://dbpedia.org/resource/Angelina_Jolie	Angelina_Jolie
,				
her				
father				
Jon	B	Jon	http://dbpedia.org/resource/Jon_Voight	Jon_(disambiguation)
,				
and				
her				
partner				
Brad	B	Brad	http://dbpedia.org/resource/Brad_Pitt	Brad_Pitt
never				
played				
together				
in				
the				
same				
movie				
.				
				
Heidi	B	Heidi	http://dbpedia.org/resource/Heidi_Klum	Heidi
and				
her				
husband				
Seal	B	Seal	http://dbpedia.org/resource/Seal_(musician)	Seal_(musician)
live				
in				
Vegas	B	Vegas	http://dbpedia.org/resource/Las_Vegas,_Nevada	Las_Vegas
.				
				
Paris	B	Paris	http://dbpedia.org/resource/Paris_Hilton	Paris
and				
Kim	B	Kim	http://dbpedia.org/resource/Kim_Kardashian	Kim_(disambiguation)
are				
both				
wealthy				
It				It_girl
Girls				It_girl
who				
had				
sex				
tapes				
on				
the				
Internet				Internet
.				
				
Justin	B	Justin	http://dbpedia.org/resource/Justin_Bieber	Justin_(disambiguation)
,				
Stefani	B	Stefani	http://dbpedia.org/resource/Lady_gaga	Lady_Gaga
,				
and				
Kate	B	Kate	http://dbpedia.org/resource/Kate_Perry	Catherine,_Duchess_of_Cambridge
are				
among				
the				
most				
popular				
people				
on				
both				
MTV	B	MTV	http://dbpedia.org/resource/MTV	MTV
and				
Twitter	B	Twitter	http://dbpedia.org/resource/Twitter	Twitter
.				
				
Dylan	B	Dylan	http://dbpedia.org/resource/Bob_Dylan	Bob_Dylan
performed				
Hurricane	B	Hurricane	http://dbpedia.org/resource/Hurricane_(song)	
about				
the				
black				
fighter				
Carter	B	Carter	http://dbpedia.org/resource/Rubin_Carter	Jimmy_Carter
,				
from				
